business_status,geometry/location/lat,geometry/location/lng,geometry/viewport/south,geometry/viewport/west,geometry/viewport/north,geometry/viewport/east,icon,icon_background_color,icon_mask_base_uri,name,place_id,plus_code/compound_code,plus_code/global_code,rating,reference,scope,types/0,types/1,types/2,user_ratings_total,vicinity,photos/0/height,photos/0/html_attributions/0,photos/0/width,opening_hours/open_now,permanently_closed,types/3,types/4
OPERATIONAL,49.274846,6.791330899999999,49.27351052010729,6.790104820107278,49.27621017989273,6.792804479892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Werkfeuerwehr Stahlwerk Bous,ChIJlc5C1tSplUcR4Uu9FGyMRsc,7QFR+WH Bous,8FX87QFR+WH,0,ChIJlc5C1tSplUcR4Uu9FGyMRsc,GOOGLE,fire_station,point_of_interest,establishment,0,"Saarstraße 1, Bous",,,,,,,
OPERATIONAL,49.5065803,6.4664483,49.50523562010728,6.465078270107278,49.50793527989272,6.467777929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwache Oberleuken,ChIJZZlwC0wTlUcR-ymczQqFWl0,GF48+JH Perl,8FX8GF48+JH,0,ChIJZZlwC0wTlUcR-ymczQqFWl0,GOOGLE,fire_station,point_of_interest,establishment,0,"Mühlenstraße 28, Perl",600,"<a href=""https://maps.google.com/maps/contrib/106551522617135468137"">Mike Buch</a>",800,,,,
OPERATIONAL,49.5430161,6.8886935,49.54167387010727,6.887244170107278,49.54437352989272,6.889943829892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Wadern,ChIJO8mgRdmYlUcRPKR4RVN5vd8,GVVQ+5C Wadern,8FX8GVVQ+5C,4.7,ChIJO8mgRdmYlUcRPKR4RVN5vd8,GOOGLE,fire_station,point_of_interest,establishment,3,"Nordring, Wadern",3024,"<a href=""https://maps.google.com/maps/contrib/115376515824567006821"">A Google User</a>",4032,,,,
OPERATIONAL,49.57024260000001,6.847571299999999,49.56889237010728,6.846227470107278,49.57159202989272,6.848927129892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Steinberg,ChIJi_yob6eelUcRIUVBV7ncdGQ,HRCX+42 Wadern,8FX8HRCX+42,5,ChIJi_yob6eelUcRIUVBV7ncdGQ,GOOGLE,fire_station,point_of_interest,establishment,1,"Waldstraße 3, Wadern",,,,,,,
OPERATIONAL,49.5833021,6.8817682,49.58179412010728,6.880605620107278,49.58449377989272,6.883305279892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Wadrill,ChIJ46iWVhublUcRvmnb_X55DBw,HVMJ+8P Wadern,8FX8HVMJ+8P,0,ChIJ46iWVhublUcRvmnb_X55DBw,GOOGLE,fire_station,point_of_interest,establishment,0,"Seelbachstraße 8, Wadern",,,,,,,
OPERATIONAL,49.297482,6.6628661,49.29613432010728,6.661530870107278,49.29883397989273,6.664230529892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Wallerfangen Lbz.Ittersdorf,ChIJrST8wJ8HlUcR0dquET2X7Q0,7MW7+X4 Wallerfangen,8FX87MW7+X4,0,ChIJrST8wJ8HlUcR0dquET2X7Q0,GOOGLE,fire_station,point_of_interest,establishment,0,"Zum Gerätehaus 2, Wallerfangen",,,,,,,
OPERATIONAL,49.474635,7.1002607,49.47329802010728,7.098711170107279,49.47599767989272,7.101410829892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr St. Wendel - Lbz. Winterbach,ChIJ8V1eb2iVlUcRA9hfX5zZamY,F4F2+V4 St. Wendel,8FX9F4F2+V4,0,ChIJ8V1eb2iVlUcRA9hfX5zZamY,GOOGLE,fire_station,point_of_interest,establishment,0,"Im Schuleck, St. Wendel",,,,,,,
OPERATIONAL,49.481193,7.0358604,49.47991477010728,7.034465770107277,49.48261442989272,7.037165429892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Löschbezirk Tholey,ChIJGf7_vQOWlUcR_9NBbJDixOI,F2JP+F8 Tholey,8FX9F2JP+F8,5,ChIJGf7_vQOWlUcR_9NBbJDixOI,GOOGLE,fire_station,point_of_interest,establishment,3,"Dr.Adenauer Str. 19, Tholey",1080,"<a href=""https://maps.google.com/maps/contrib/102584120770888338554"">Sascha Zimmer</a>",1920,true,,,
OPERATIONAL,49.4862541,6.9178291,49.48488867010728,6.916491120107279,49.48758832989273,6.919190779892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr LBZ Dorf im Bohnental,ChIJXxO90eehDEERvzV6KgWeUyM,FWP9+G4 Schmelz,8FX8FWP9+G4,5,ChIJXxO90eehDEERvzV6KgWeUyM,GOOGLE,fire_station,point_of_interest,establishment,1,"Im Bohnengarten 1, Schmelz",,,,,,,
OPERATIONAL,49.3220034,6.604402599999999,49.32066537010728,6.603067670107277,49.32336502989272,6.605767329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Gerätehaus Ihn,ChIJm8lUbNgFlUcRTYJxp6u4a-g,8JC3+RQ Wallerfangen,8FX88JC3+RQ,5,ChIJm8lUbNgFlUcRTYJxp6u4a-g,GOOGLE,fire_station,point_of_interest,establishment,1,"Im Ecken 17, Wallerfangen",,,,,,,
OPERATIONAL,49.5207707,7.143600699999999,49.51933902010727,7.142320020107278,49.52203867989272,7.145019679892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Löschbezirk Namborn,ChIJnbSdE9CUlUcRt2EGUJYHOvE,G4CV+8C Namborn,8FX9G4CV+8C,5,ChIJnbSdE9CUlUcRt2EGUJYHOvE,GOOGLE,fire_station,point_of_interest,establishment,3,"St.Floriansweg 8, Namborn",,,,true,,,
OPERATIONAL,49.492217,6.8641514,49.49087077010727,6.862715670107277,49.49357042989271,6.865415329892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Bueschfeld,ChIJfdN_CqSYlUcRnCKllKCLOkI,FVR7+VM Wadern,8FX8FVR7+VM,0,ChIJfdN_CqSYlUcRnCKllKCLOkI,GOOGLE,fire_station,point_of_interest,establishment,0,Wadern,,,,,,,
OPERATIONAL,49.5293749,6.925073299999999,49.52802472010728,6.923748820107279,49.53072437989272,6.926448479892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lockweiler,ChIJFXyppLOZlUcRJCrhPlZY52w,GWHG+P3 Wadern,8FX8GWHG+P3,5,ChIJFXyppLOZlUcRJCrhPlZY52w,GOOGLE,fire_station,point_of_interest,establishment,1,"66687, Turmstraße, Wadern",4160,"<a href=""https://maps.google.com/maps/contrib/102339721494179160625"">Alex Schmidt</a>",3120,,,,
OPERATIONAL,49.5241331,6.8710225,49.52273067010728,6.869611070107278,49.52543032989272,6.872310729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Noswendel,ChIJN7LVpNmYlUcR93ThC8y3yck,GVFC+MC Wadern,8FX8GVFC+MC,5,ChIJN7LVpNmYlUcR93ThC8y3yck,GOOGLE,fire_station,point_of_interest,establishment,1,"Ahornweg 1A, Wadern",,,,,,,
OPERATIONAL,49.5650738,6.5981735,49.56369327010728,6.596862970107278,49.56639292989272,6.599562629892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr,ChIJgzqo9P9zlUcRa6PglQjCEuY,HH8X+27 Taben-Rodt,8FX8HH8X+27,0,ChIJgzqo9P9zlUcRa6PglQjCEuY,GOOGLE,fire_station,point_of_interest,establishment,0,Taben-Rodt,,,,,,,
OPERATIONAL,49.5097664,7.0789484,49.50844692010727,7.077881220107278,49.51114657989272,7.080580879892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Gerätehaus,ChIJGza0XraVlUcR25KBzzRI_nI,G35H+WJ Oberthal,8FX9G35H+WJ,0,ChIJGza0XraVlUcR25KBzzRI_nI,GOOGLE,fire_station,point_of_interest,establishment,0,"Schwimmbadstraße 37A, Oberthal",256,"<a href=""https://maps.google.com/maps/contrib/109212950955106399556"">Andreas Winter</a>",488,,,,
OPERATIONAL,49.5503335,7.0612471,49.54908507010729,7.059828220107279,49.55178472989273,7.062527879892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehrgerätehaus,ChIJJeNE78CXlUcRRcsVR4I4Hs4,H326+4H Nohfelden,8FX9H326+4H,0,ChIJJeNE78CXlUcRRcsVR4I4Hs4,GOOGLE,fire_station,point_of_interest,establishment,0,"Am Freizeitpark 2, Nohfelden",,,,,,,
OPERATIONAL,49.4530545,6.9031378,49.45173102010727,6.901790420107279,49.45443067989272,6.904490079892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr LBZ Gresaubach,ChIJc2ryN3WjlUcRjXvTfaRuAz8,FW33+67 Lebach,8FX8FW33+67,0,ChIJc2ryN3WjlUcRjXvTfaRuAz8,GOOGLE,fire_station,point_of_interest,establishment,0,"Wendalinusstraße 66, Lebach",,,,,,,
OPERATIONAL,49.47415220000001,6.9593108,49.47283147010728,6.958111070107279,49.47553112989272,6.960810729892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lebach - Löschbezirk 3 Dörsdorf,ChIJbRRH_xm9lUcRU1OKXtDJLsk,FXF5+MP Lebach,8FX8FXF5+MP,0,ChIJbRRH_xm9lUcRU1OKXtDJLsk,GOOGLE,fire_station,point_of_interest,establishment,0,"Schulstraße 10, Lebach",,,,,,,
OPERATIONAL,49.489873,6.9265483,49.48846272010726,6.925306470107278,49.49116237989271,6.928006129892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehrwache Lindscheid,ChIJ5aW6c-mZlUcRFogo8YgQ3BU,FWQG+WJ Tholey,8FX8FWQG+WJ,0,ChIJ5aW6c-mZlUcRFogo8YgQ3BU,GOOGLE,fire_station,point_of_interest,establishment,0,"Lindenstraße 1, Tholey",,,,,,,
OPERATIONAL,49.5379104,7.0368469,49.53649427010728,7.035670570107278,49.53919392989273,7.038370229892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Selbach,ChIJ-VnjSuyXlUcRtY7MrmM-Fdw,G2QP+5P Nohfelden,8FX9G2QP+5P,0,ChIJ-VnjSuyXlUcRtY7MrmM-Fdw,GOOGLE,fire_station,point_of_interest,establishment,0,"An der Biermauer 3, Nohfelden",,,,,,,
OPERATIONAL,49.4112395,6.546404,49.40975802010727,6.545081920107279,49.41245767989272,6.547781579892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Biringen,ChIJOeCUxNMOlUcRsKltDzS_5PE,CG6W+GH Rehlingen-Siersburg,8FX8CG6W+GH,0,ChIJOeCUxNMOlUcRsKltDzS_5PE,GOOGLE,fire_station,point_of_interest,establishment,0,"Dorfstraße 9, Rehlingen-Siersburg",,,,,,,
OPERATIONAL,49.4000796,6.966928299999999,49.39882522010728,6.965654270107277,49.40152487989273,6.968353929892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Eppelborn,ChIJwcaBlOq8lUcR0iPChnh5cS4,CX28+2Q Eppelborn,8FX8CX28+2Q,5,ChIJwcaBlOq8lUcR0iPChnh5cS4,GOOGLE,fire_station,point_of_interest,establishment,4,"Schleidstraße 19c, Eppelborn",,,,true,,,
OPERATIONAL,49.4193589,7.018263699999999,49.41782287010728,7.016856070107278,49.42052252989272,7.019555729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Dirmingen,ChIJB0hhZwC9lUcRfqmNaX5H04M,C299+P8 Eppelborn,8FX9C299+P8,0,ChIJB0hhZwC9lUcRfqmNaX5H04M,GOOGLE,fire_station,point_of_interest,establishment,0,"Böllingerstraße 6b, Eppelborn",,,,,,,
OPERATIONAL,49.5862729,6.892860799999999,49.58486607010727,6.891448520107278,49.58756572989272,6.894148179892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Wadrill,ChIJuy6Qj-qblUcRSFXHXW4OB18,HVPV+G4 Wadern,8FX8HVPV+G4,5,ChIJuy6Qj-qblUcRSFXHXW4OB18,GOOGLE,fire_station,point_of_interest,establishment,1,"Martinusstraße 9A, Wadern",,,,,,,
OPERATIONAL,49.6002456,6.9258525,49.59882547010728,6.924383570107279,49.60152512989272,6.927083229892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Sitzerath,ChIJ14I6tymblUcRp3yzCc1r4Vc,JW2G+48 Nonnweiler,8FX8JW2G+48,0,ChIJ14I6tymblUcRp3yzCc1r4Vc,GOOGLE,fire_station,point_of_interest,establishment,0,"Im Unterdorf, Nonnweiler",,,,,,,
OPERATIONAL,49.4149824,6.5302069,49.41355957010727,6.528996870107278,49.41625922989272,6.531696529892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Sapeurs-Pompiers de Waldwisse,ChIJdQeRdPUPlUcRFwn0z5gxrNI,"CG7J+X3 Waldwisse, Frankreich",8FX8CG7J+X3,0,ChIJdQeRdPUPlUcRFwn0z5gxrNI,GOOGLE,fire_station,point_of_interest,establishment,0,"Rue de l'Église, Waldwisse",,,,,,,
OPERATIONAL,49.3746501,7.047649,49.37330652010728,7.046299070107279,49.37600617989272,7.048998729892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Feuerwehr Illingen, Lbz. Illingen",ChIJ85YxHj65lUcRM92FtxZEMLg,92FX+R2 Illingen,8FX992FX+R2,0,ChIJ85YxHj65lUcRM92FtxZEMLg,GOOGLE,fire_station,point_of_interest,establishment,0,"Schulstraße 55, Illingen",,,,true,,,
OPERATIONAL,49.55553459999999,6.825976100000001,49.55408922010727,6.824472470107277,49.55678887989271,6.827172129892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Weiskirchen,ChIJkZsHNJKelUcR4bm38d9Rx00,HR4G+4C Weiskirchen,8FX8HR4G+4C,5,ChIJkZsHNJKelUcR4bm38d9Rx00,GOOGLE,fire_station,point_of_interest,establishment,9,"Konfelder Str. 20, Weiskirchen",372,"<a href=""https://maps.google.com/maps/contrib/117351508458749717016"">Martin Brutscher</a>",784,,,,
OPERATIONAL,49.3887147,6.998812399999999,49.38750082010727,6.997051220107279,49.39020047989271,6.999750879892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Humes,ChIJUTU_7v-7lUcRYjyjq7ncWgM,9XQX+FG Eppelborn,8FX89XQX+FG,0,ChIJUTU_7v-7lUcRYjyjq7ncWgM,GOOGLE,fire_station,point_of_interest,establishment,0,"In d. Humes 40b, Eppelborn",1200,"<a href=""https://maps.google.com/maps/contrib/105663821209230411153"">Patrick Hoffmann</a>",1364,,,,
OPERATIONAL,49.3900052,6.9309411,49.38857257010728,6.929492770107279,49.39127222989272,6.932192429892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lebach - Löschbezirk 7 Landsweiler,ChIJkVNTsE-7lUcRXjXYee3ccTk,9WRJ+29 Lebach,8FX89WRJ+29,0,ChIJkVNTsE-7lUcRXjXYee3ccTk,GOOGLE,fire_station,point_of_interest,establishment,0,"Zum Stangenwald 19, Lebach",,,,,,,
OPERATIONAL,49.4065947,6.9477229,49.40539392010729,6.946672420107276,49.40809357989273,6.94937207989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehrgerätehaus Bubach-Calmesweiler,ChIJRXs_L6K8lUcR-Skt-4vBclo,CW4X+J3 Eppelborn,8FX8CW4X+J3,3.7,ChIJRXs_L6K8lUcR-Skt-4vBclo,GOOGLE,fire_station,point_of_interest,establishment,3,"St. Martinstraße 7a, Eppelborn",,,,,,,
OPERATIONAL,49.42318050000001,6.954327399999999,49.42189722010728,6.953050620107278,49.42459687989272,6.955750279892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr, Löschbezirk Macherbach",ChIJK6CThOq8lUcRYNqNFwZ4VL4,CXF3+7P Eppelborn,8FX8CXF3+7P,0,ChIJK6CThOq8lUcRYNqNFwZ4VL4,GOOGLE,fire_station,point_of_interest,establishment,0,"In Macherbach 70, Eppelborn",,,,,,,
OPERATIONAL,49.4309447,6.946204499999999,49.42962892010728,6.944802220107279,49.43232857989272,6.947501879892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,"Freiwillige Feuerwehr Lebach, Löschbezirk 2 Aschbach",ChIJ37PNJcW8lUcRxx5h_NHX6L0,CWJW+9G Lebach,8FX8CWJW+9G,5,ChIJ37PNJcW8lUcRxx5h_NHX6L0,GOOGLE,fire_station,point_of_interest,establishment,5,"In d. Hauschied 3, Lebach",2268,"<a href=""https://maps.google.com/maps/contrib/101389515656755969264"">A Google User</a>",4032,true,,,
OPERATIONAL,49.4079901,7.2092515,49.40661937010727,7.207866520107276,49.40931902989271,7.21056617989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Löschbezirk Steinbach der Freiwilligen Feuerwehr Ottweiler,ChIJiYPl72nBlUcR6nsV-rz6ufc,C655+6P Ottweiler,8FX9C655+6P,0,ChIJiYPl72nBlUcR6nsV-rz6ufc,GOOGLE,fire_station,point_of_interest,establishment,0,"Am Dorfbrunnen 8, Ottweiler",1440,"<a href=""https://maps.google.com/maps/contrib/109733696054861101849"">Oliver</a>",2160,,,,
OPERATIONAL,49.4522036,7.3772966,49.45068207010728,7.376050820107277,49.45338172989272,7.37875047989272,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Steinbach am Glan,ChIJ4Tz-N2PdlUcRAp55yltwes8,F92G+VV Steinbach am Glan,8FX9F92G+VV,0,ChIJ4Tz-N2PdlUcRAp55yltwes8,GOOGLE,fire_station,point_of_interest,establishment,0,"Hauptstraße 116, Steinbach am Glan",,,,true,,,
OPERATIONAL,49.5126172,7.270784099999999,49.51121792010728,7.269399120107278,49.51391757989272,7.272098779892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Lbz. Haupersweiler (Feuerwache 5),ChIJU7bSFNTplUcRqqJhKcGrBO0,G77C+38 Freisen,8FX9G77C+38,0,ChIJU7bSFNTplUcRqqJhKcGrBO0,GOOGLE,fire_station,point_of_interest,establishment,0,"Stockgarten 4, Freisen",,,,true,,,
OPERATIONAL,49.56427619999999,7.0911512,49.56294002010728,7.089864170107277,49.56563967989272,7.092563829892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Gonnesweiler • Freiwillige Feuerwehr,ChIJlVFyT42TlUcRpdx2InerwBg,H37R+MF Nohfelden,8FX9H37R+MF,5,ChIJlVFyT42TlUcRpdx2InerwBg,GOOGLE,fire_station,point_of_interest,establishment,1,"Römerweg 1A, Nohfelden",,,,,,,
OPERATIONAL,49.5681186,7.1805348,49.56668522010727,7.179229570107277,49.56938487989272,7.181929229892721,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr,ChIJCXzvMO_tlUcRMYwynF5Jz-s,H59J+76 Nohfelden,8FX9H59J+76,0,ChIJCXzvMO_tlUcRMYwynF5Jz-s,GOOGLE,fire_station,point_of_interest,establishment,0,"Römerstraße 33, Nohfelden",,,,,,,
OPERATIONAL,49.5841558,7.115373399999999,49.58279807010728,7.114103220107278,49.58549772989272,7.116802879892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr,ChIJsZAqEKaTlUcR4kuM1717FGc,H4M8+M4 Nohfelden,8FX9H4M8+M4,1,ChIJsZAqEKaTlUcR4kuM1717FGc,GOOGLE,fire_station,point_of_interest,establishment,2,"Von-Boch-Straße 6, Nohfelden",,,,,,,
OPERATIONAL,49.60921039999999,6.9696066,49.60785702010728,6.968325970107278,49.61055667989272,6.971025629892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr,ChIJfZwXWoGalUcRC_zS1Ebna_o,JX59+MR Nonnweiler,8FX8JX59+MR,0,ChIJfZwXWoGalUcRC_zS1Ebna_o,GOOGLE,fire_station,point_of_interest,establishment,0,"Ringstraße 22, Nonnweiler",,,,,,,
OPERATIONAL,49.3334118,6.763802399999999,49.33192257010728,6.762774470107278,49.33462222989272,6.765474129892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Saarlouis - Löschbezirk Ost,ChIJtT9PmymmlUcR7Qbf3d2PSLQ,8QM7+9F Saarlouis,8FX88QM7+9F,5,ChIJtT9PmymmlUcR7Qbf3d2PSLQ,GOOGLE,fire_station,point_of_interest,establishment,3,"Kurt-Schumacher-Allee 105, Saarlouis",1836,"<a href=""https://maps.google.com/maps/contrib/118002127288669777460"">A Google User</a>",3264,,,,
OPERATIONAL,49.3132095,7.147734600000001,49.31196397010727,7.146751420107278,49.31466362989272,7.149451079892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Feuerwehr Spiesen-Elversberg Gerätehaus,ChIJmxozbd3HlUcRQndkF2Dz3Uo,847X+73 Spiesen-Elversberg,8FX9847X+73,4.7,ChIJmxozbd3HlUcRQndkF2Dz3Uo,GOOGLE,fire_station,point_of_interest,establishment,3,"Paulstraße 5, Spiesen-Elversberg",,,,,,,
OPERATIONAL,49.3133394,7.1483694,49.31201502010727,7.147109020107279,49.31471467989272,7.149808679892723,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Löschbezirk Spiesen,ChIJ7SYCTdHHlUcRiNnlxEmLh_g,847X+88 Spiesen-Elversberg,8FX9847X+88,5,ChIJ7SYCTdHHlUcRiNnlxEmLh_g,GOOGLE,fire_station,point_of_interest,establishment,1,"Paulstraße 7A, Spiesen-Elversberg",,,,,,,
OPERATIONAL,49.3576657,7.0960129,49.35627382010728,7.094736270107278,49.35897347989272,7.097435929892722,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Freiwillige Feuerwehr Heiligenwald,ChIJ8WALpsq5lUcRzUTqmdIOY6E,935W+3C Schiffweiler,8FX9935W+3C,5,ChIJ8WALpsq5lUcRzUTqmdIOY6E,GOOGLE,fire_station,point_of_interest,establishment,2,"Am Petinger Platz 1, Schiffweiler",,,,,,,
